#count=9991
    1.000000000000000e+00     5.278073579180853e-01     4.666702288372325e-01     4.642039480149028e-01     4.813161479723672e-01     4.592032995327558e-01     4.506133813654826e-01     4.592351441820059e-01     4.620785172010607e-01     4.658282221967836e-01     4.692034618812124e-01     4.517045308777208e-01     4.622637881841102e-01     4.673289801700293e-01     4.562862693693064e-01     4.531980553233104e-01     4.650351075017162e-01     4.531980553233104e-01     4.562862693693064e-01     4.673289801700293e-01     4.622637881841102e-01     4.517045308777208e-01     4.692034618812124e-01     4.658282221967836e-01     4.620785172010607e-01     4.592351441820059e-01     4.506133813654826e-01     4.592032995327558e-01     4.813161479723672e-01     4.642039480149028e-01     4.666702288372325e-01     5.278073579180853e-01 
    5.254211695699963e-01     6.049836913158313e-01     4.743346589986237e-01     4.429307641000944e-01     4.619104603273812e-01     4.619347028494776e-01     4.605701614838565e-01     4.518655154858820e-01     4.592579462234505e-01     4.640281875258958e-01     4.505126352631691e-01     4.611583539517080e-01     4.421083255051751e-01     4.598414869917216e-01     4.597983292983310e-01     4.525728277020104e-01     4.477566583491904e-01     4.648509627414793e-01     4.667385477385720e-01     4.645910665278986e-01     4.669902119542812e-01     4.597552322189895e-01     4.741836749559257e-01     4.830896584977680e-01     4.660504115646957e-01     4.493393316324117e-01     4.434624364888858e-01     4.420106508681464e-01     4.682937842785778e-01     4.652295268321665e-01     4.628414717185409e-01     4.715736088148773e-01 
    4.802393084296427e-01     4.940027354714533e-01     4.814261979406372e-01     4.600907369302851e-01     4.652369799700369e-01     4.623880518564121e-01     4.556331629246483e-01     4.690586337161291e-01     4.658621591128059e-01     4.636065311818843e-01     4.602968632356975e-01     4.556213480704198e-01     4.468233643653530e-01     4.484409846187820e-01     4.620803805499291e-01     4.507394021544863e-01     4.440938277068196e-01     4.508119425076459e-01     4.692653580380847e-01     4.596823433955541e-01     4.516149698052154e-01     4.696150974044462e-01     4.610471193705793e-01     4.700185195826293e-01     4.709425013459767e-01     4.442682614669927e-01     4.281218476114267e-01     4.405523125789619e-01     4.514113202082454e-01     4.778677286256556e-01     4.689353532333007e-01     4.686495746166429e-01 
    4.813930269338198e-01     4.638822978985885e-01     4.538523000369349e-01     4.543700419047651e-01     4.605238102268369e-01     4.750859832334830e-01     4.607654528273327e-01     4.565741467092874e-01     4.747786447659098e-01     4.762664589161988e-01     4.660455734084715e-01     4.531200908660506e-01     4.588341808359723e-01     4.377491809602002e-01     4.589395224491518e-01     4.533661838441931e-01     4.574555086689167e-01     4.469201614156549e-01     4.602867141048765e-01     4.605828969784128e-01     4.566924598099493e-01     4.477575924791943e-01     4.749463533435645e-01     4.558399979141970e-01     4.697148238206065e-01     4.606146891167806e-01     4.458216079021670e-01     4.389674772235090e-01     4.583205737596468e-01     4.674215611091413e-01     4.708381963819520e-01     4.695321881462676e-01 
    4.664047167535206e-01     4.644926000388513e-01     4.325141419406512e-01     4.421453121073738e-01     4.578476560688369e-01     4.653189452737559e-01     4.617905169939346e-01     4.527017340494156e-01     4.649888401033425e-01     4.656518478030766e-01     4.639227739549268e-01     4.597584061215400e-01     4.441145871743378e-01     4.551730706366178e-01     4.471609132936418e-01     4.636688319002967e-01     4.555065083239146e-01     4.426623680374420e-01     4.454125875282409e-01     4.505565658575755e-01     4.547648439720121e-01     4.434488519402123e-01     4.435850477608818e-01     4.687017293047597e-01     4.528630306421938e-01     4.567823968245443e-01     4.502614816755130e-01     4.631346555549356e-01     4.760144045901528e-01     4.714809895708826e-01     4.553227449009744e-01     4.614907150077697e-01 
    4.595191782174666e-01     4.581713281573205e-01     4.479693420041518e-01     4.301758178740133e-01     4.474474005344455e-01     4.559625182605963e-01     4.676601860372259e-01     4.547181751331409e-01     4.412373359078903e-01     4.516098884736570e-01     4.547429119497187e-01     4.542693607180448e-01     4.457188875118296e-01     4.564216597768121e-01     4.729713062528957e-01     4.549680747901093e-01     4.567230743140693e-01     4.609416203161336e-01     4.520103020065495e-01     4.641315145967158e-01     4.606483370265229e-01     4.536737626848590e-01     4.477532884396169e-01     4.460309768131782e-01     4.546660956652281e-01     4.349757057907146e-01     4.477486619798660e-01     4.413536773804583e-01     4.625843878072737e-01     4.915930885447232e-01     4.676318712596359e-01     4.451346702413577e-01 
    4.491838787268693e-01     4.520472243977984e-01     4.527660565072641e-01     4.468004927842105e-01     4.479618329233572e-01     4.523030107430265e-01     4.604775537349839e-01     4.565664914670127e-01     4.531201688074437e-01     4.433515868253416e-01     4.547661899069935e-01     4.460254388014325e-01     4.524058277736845e-01     4.396902368243216e-01     4.536226705263722e-01     4.638431181417229e-01     4.511759820229140e-01     4.482222975146383e-01     4.491113254323775e-01     4.534799518118905e-01     4.548669766077443e-01     4.444917524801431e-01     4.398248706493984e-01     4.365026528699497e-01     4.365828467149278e-01     4.627998363059539e-01     4.435019474631581e-01     4.537519567109213e-01     4.565327642495563e-01     4.674308982996985e-01     4.866842246734358e-01     4.653890868800153e-01 
    4.555306049581073e-01     4.498770309063109e-01     4.515394647273268e-01     4.472505022641887e-01     4.539442676093586e-01     4.549643896752704e-01     4.580492290479378e-01     4.585019023890720e-01     4.508072403259341e-01     4.435511637726546e-01     4.453755339970206e-01     4.538434151061410e-01     4.445956376114446e-01     4.477456636008312e-01     4.409402211849971e-01     4.611411627027600e-01     4.566018980039137e-01     4.443937966063529e-01     4.538341555065794e-01     4.525945401178064e-01     4.529259266533373e-01     4.562506077300319e-01     4.322659215143622e-01     4.430432498381742e-01     4.384690269308043e-01     4.513957571433750e-01     4.535391099572997e-01     4.532986850281869e-01     4.580684805699308e-01     4.645005533370745e-01     4.553173491551314e-01     4.622786986895655e-01 
    4.461486091488615e-01     4.462820098797135e-01     4.509133181969240e-01     4.550834673560280e-01     4.532753671421232e-01     4.509427247172503e-01     4.577522386512622e-01     4.460621221298236e-01     4.515261119442134e-01     4.330929394860545e-01     4.379737750279327e-01     4.642070232153096e-01     4.562991579802071e-01     4.498039922181211e-01     4.579955065528597e-01     4.542290597390573e-01     4.618935977003382e-01     4.500817617328490e-01     4.429212234694444e-01     4.549377663606205e-01     4.542135552805265e-01     4.461661747586425e-01     4.624810090525214e-01     4.428295786005824e-01     4.464349622510641e-01     4.411892314284976e-01     4.621902046617432e-01     4.511933874888943e-01     4.522132550048589e-01     4.601576546037637e-01     4.493448563685286e-01     4.453495657002179e-01 
    4.417419074233637e-01     4.559023895862463e-01     4.535814755292195e-01     4.567492697915489e-01     4.671440276985057e-01     4.581841465877261e-01     4.383412768226868e-01     4.615632701973065e-01     4.425750112495770e-01     4.484784906830520e-01     4.394643900263047e-01     4.560876734131544e-01     4.584924803492531e-01     4.519870796421020e-01     4.510131624815885e-01     4.604220635352411e-01     4.536744814325299e-01     4.507588250355267e-01     4.382361868316357e-01     4.508712424282435e-01     4.502615460834760e-01     4.436358012260376e-01     4.474385665401111e-01     4.612713910067901e-01     4.499562040030906e-01     4.520537209459041e-01     4.615031337199794e-01     4.525256844371109e-01     4.535610747445168e-01     4.525333207917217e-01     4.551942936639719e-01     4.387489706541008e-01 
